,time,id,name,text
1856,Sun Jul 08 03:55:30 +0000 2018,ikko_1980,神原一光 | 重版4刷『健康格差』講談社現代新書,「公募」じゃなくても…と思うのだが、それを選択した背景には、109がただのファッションビルではなく、公共性が高い文化発信基地だ、ということを示したい気持ちが、きっと東急側にあるんだろう。 #onejapan RT @wwd_jp… https://t.co/aXwzqEBSJi
1857,Sun Jul 08 03:55:26 +0000 2018,03cm1,おさけ!,渋谷でバイト募集してる古着屋ないの
1858,Sun Jul 08 03:55:26 +0000 2018,moe7ayaka,mooe@みーはーの極み,"渋谷のTSUTAYAは地元のとこと違って品揃え神すぎてついつい見境なしに買ってしまう☺️💸
諭吉さんさよなら〜👋

#DISH//"
1859,Sun Jul 08 03:55:23 +0000 2018,kaccyamanan,ジャニーズつぶやきbot,村上信五と丸山隆平は同居していたことがある。きっかけは当時ホテル暮らしで寂しがっていた丸山の様子がおかしいと気づいた渋谷が村上に頼んだことから。丸山はこのことについて「ほぼ同棲やった」と語っている
1860,Sun Jul 08 03:55:21 +0000 2018,cocopinky24,柚美香🌹Spiritualist🌞,先程TBS系メディアで放送しておりましたが、都心で土地市場1番お高めの街、港区麻布に在住できたこと、またその前にも渋谷区東、神宮前にも在住でき大変光栄に思います。もちろん全て個人名義でございます✨#TBS
1861,Sun Jul 08 03:55:20 +0000 2018,kanon_915st,きゃのん,茶鍋カフェ、池袋・渋谷・神楽坂の他に流山おおたかの森にもあるらしいから、おおたかの森は自明に大都会
1862,Sun Jul 08 03:55:18 +0000 2018,Owi9eGjupUrke5w,岸義則,"【7/7~7/16】TP-LIVE出演権&amp;MCをかけたガチイベ参戦中!!絶対みんなで1位をとりたい!!
初見さんもお気軽に来てね♡
2018.7.23~7.29 渋谷駅コンコース看板モデル決定！
https://t.co/7W6AowTquB"
1863,Sun Jul 08 03:55:11 +0000 2018,lisamepyxa,あずさ＠せふ垢,"もう少しで家事が終わるー(´；ω；`)
終わったら暇だから渋谷で暇な人、遊びましょう♡

#童貞 #セフレ #フェラチオ #人妻 #渋谷 #オフパコ #淫乱 #潮吹き #生中 #ドM男子"
1864,Sun Jul 08 03:55:08 +0000 2018,ayugakusei,ayu,新宿や渋谷でナンパや声掛けてくる人はなんで日焼けした人や尖ってる靴履いたりエアフォースワンみたいなスニーカー履く人が多いんだろう。
1865,Sun Jul 08 03:55:06 +0000 2018,sahmk__,。 け,やっと渋谷
1866,Sun Jul 08 03:55:04 +0000 2018,dots_shibuya,The Dots SHIBUYA,"渋谷区に住所利用や会社の登記利用もできる、大好評の専用席。中身はまさに十人十色。🎨 お席の空き状況はホームページでご覧いただけます。

https://t.co/qb0B4oll8z

#connectingthedots #渋谷… https://t.co/K4KwMRpR9s"
1867,Sun Jul 08 03:55:00 +0000 2018,uni3com,うにちっぷす@子育て奮闘中,23区では区によって保育料が違う。こんなに違いがあるとは思いませんでした。住居を選ぶ際の参考になると思います。渋谷区が人気な理由も分かりました。 うにちっぷす（uni-tips） : 東京23区で保育料が一番安い区はどこ（世帯年収8 https://t.co/gaklX67PVV
1868,Sun Jul 08 03:54:57 +0000 2018,akycooo,阿叶,ライブは楽しみだけどやっぱ渋谷とかクソだるいな(
1869,Sun Jul 08 03:54:53 +0000 2018,nivea954,後藤 良介,もうすぐ、下北沢。とりあえず、渋谷まで。そだねー(笑)以上。ではでは☆ミ🤗
1870,Sun Jul 08 03:54:51 +0000 2018,hjm_m,ハジメ,渋谷ダンジョンを攻略出来るようになりたい
1871,Sun Jul 08 03:54:50 +0000 2018,p0ny0py0k0,釈迦にこ,渋谷でぶやぶやとか言ってたら地下鉄の出口間違って青山学院大学についた
1872,Sun Jul 08 03:54:45 +0000 2018,sato_o_tri,たまご@YouTube垢,水溜りオンエアトラック見るために渋谷来たけど現れる気がしない
1873,Sun Jul 08 03:54:43 +0000 2018,asuka_foxone,本庄飛鳥,もうすぐ品川。渋谷経由で下北沢へ
1874,Sun Jul 08 03:54:42 +0000 2018,YMZ9euFu70G5x8a,愚痴,一回でいいから自分の嫌いな奴を渋谷のハチ公まで転ばせたてみたい
1875,Sun Jul 08 03:54:40 +0000 2018,LadyluckElle,あい,"昼B-3-6 (@ 原宿駅前ステージ - @harajuku_estage in 渋谷区, 東京都) https://t.co/JHPCzIOnRS"
1876,Sun Jul 08 03:54:40 +0000 2018,eiiitan_miii,えいたん,渋谷の母👯‍♀️♡♡ https://t.co/Gb8sOepw9P
1877,Sun Jul 08 03:54:35 +0000 2018,iha_iha_,イハ【取引専用垢】,@kusurikikanai ありがとうございます。渋谷だと少し時間を頂戴してしまいますがよろしいでしょうか？あと一時間くらいかかってしまいそうです。
1878,Sun Jul 08 03:54:33 +0000 2018,24ujp,あなたの街の情報屋さん,更新しました。株式会社テラ設計工房 (東京都渋谷区) クチコミ募集中！ https://t.co/FGMiGLCyGg
1879,Sun Jul 08 03:54:32 +0000 2018,Z_T_panda,つかわない,"参戦予定＊Smileberry

11/14 新宿ReNY
11/21 ルミネエスト新宿
      ライカ東京
11/23 ライカ原宿
      渋谷REX
11/28 リトハ新宿
      HOLIDAY SHINJUKU
11/29 自主盤
[定期]"
1880,Sun Jul 08 03:54:32 +0000 2018,kimumo,やまひつじ⭕️,"パーフェクト黒ラベルペンギン (@ Suicaのペンギン - @jreast_official in 渋谷区, 東京都) https://t.co/WlQFFPw1b9"
1881,Sun Jul 08 03:54:31 +0000 2018,_rubeg,るべ,@xxx_m_ozu ぼく渋谷　ありすがわだいすくん
1882,Sun Jul 08 03:54:30 +0000 2018,24ujp,あなたの街の情報屋さん,更新しました。ニール・バレット・ジャパン株式会社 (東京都渋谷区) クチコミ募集中！ https://t.co/mrd6YIaX40
1883,Sun Jul 08 03:54:28 +0000 2018,kochi_831,きみ,"@yagi8919 渋谷くん、ありがとう～😊
「僕まほ」の舞台の時以来でしたね✨混雑した通路なのに、目立ってましたよ～🎵😊NSPみんなカッコいいですね✨✨"
1884,Sun Jul 08 03:54:27 +0000 2018,eGIwp9kicrZ0Nd6,☆ごはん日記☆,"今日のランチ@渋谷
今日も美竹通りでランチ☘️「#モジャインザハウス」で夏野菜カレー🍛❤️1000円
今日も若い子達で混んどるわ〜。。
皆様インスタ映えのワッフルチキンをパシャパシャしてる。。私、あえてのカレー😀
ここの店で還暦会… https://t.co/q8pYcsGk7F"
1885,Sun Jul 08 03:54:23 +0000 2018,iyoiyo_0726,いにょ🐼DPF大余韻日焼け痛い,@0807boc 私リビ渋谷クアトロいくよ！！！
1886,Sun Jul 08 03:54:20 +0000 2018,_1230only,買取・代行・交換🙏🏻(全て500円以下),"テテ カード キムテヒョン マスター マスタニム 買取 手渡し 渋谷 東京 原宿
(大きさはポストカードほどで厚紙です！)
#ARMYさんRTお願いします #armyさんと強烈に絡みたいのでRTしてくれた方フォローします… https://t.co/pcisbW0EeP"
1887,Sun Jul 08 03:54:16 +0000 2018,azmario_floorcl,マリオ＠歌う人,僕はこれから川崎じゃなくて渋谷
1888,Sun Jul 08 03:54:03 +0000 2018,shougo_grimm,しょうご,@gengen_d_ 渋谷ぶりですね！よろです！
1889,Sun Jul 08 03:54:02 +0000 2018,himote33OL,非モテ33歳OL,タクシーにて行先をこどもの城と伝えたところ、お子さんのお迎えですか？と悪気なく聞かれる33歳独身子なしが日曜の渋谷区を走行中🚕💨
1890,Sun Jul 08 03:54:01 +0000 2018,qslr8s1SvYwCLDI,身の程,"関ジャニクロニクルの渋谷最後回、7人で歌いたい曲がヘブンリーサイコ……おおお…1番好きな曲…おおお…ありがとう、ありがとう…！！
やっぱりエイトはいいなあ…"
1891,Sun Jul 08 03:53:56 +0000 2018,__n_e_i__,ᴹ ᴱ ᴳ,"ㅤ
ㅤ
関ジャム
ㅤ
渋谷すばるくん
横山裕くん
村上信五くん
錦戸亮くん
大倉忠義くん
丸山隆平くん
安田章大くん
ㅤ
みんなの門出を
しっかり見届けて応援します
ㅤㅤ
ㅤㅤ
#関ジャニ∞
ㅤ
ㅤ"
1892,Sun Jul 08 03:53:55 +0000 2018,DJGARNET,DJ GARNET,本日は渋谷CONTACTにてSTWO来日パーティーでございます。 https://t.co/LhCR7oVFxn
1893,Sun Jul 08 03:53:54 +0000 2018,AinoKana,愛野可奈♡7/8秋葉原GOODMAN,"愛野可奈2018年主催
レコ発
8.5(日)
「Union VS Empire～三人の絆～」
レコ発生誕
10/7(日)
「Union VS Empire～新たなる夜明け～」

会場:渋谷DESEO
前売￥3000当日￥3500+D
開場10:00開演10:30"
1894,Sun Jul 08 03:53:49 +0000 2018,snkiie,おその@べこの笹舟,"さてと、今日は渋谷RUIDO K2🗿

RUIDO Kも初めましてだし
Chewing High!!さんも初めましてなのに
知人だらけの変な感じ。笑
ど頭から全力投球でいくぜ～～⚾️！！

予約まだまだ受け付けてるからね～🎟 https://t.co/UvjLRjjPN8"
1895,Sun Jul 08 03:53:48 +0000 2018,Tmr_y033,めぐみ,"姉が撮ってくれました
渋谷行った後にまた池袋行くからその時もう1回撮る
(ガイさんがきれてるのと私が真顔すぎたため) https://t.co/ApOUVC2Q9S"
1896,Sun Jul 08 03:53:44 +0000 2018,kawaei_kawaeeee,なかむらゆうた,渋谷駅でロッカーとATMを探してる
1897,Sun Jul 08 03:53:42 +0000 2018,takama042,高間,マジで今の今まで BRAHMAN×OUTRAGE恵比寿リキッドだと思ってたけど渋谷クアトロかい
1898,Sun Jul 08 03:53:39 +0000 2018,kawasakibrave,一條さんders（シーズンオフ）,"@sena_Ante_7 こーゆーことされちゃうと渋谷って響きと連動して流石やなぁって思ってしまうんですよね（単純
とりあえず川崎戦じゃなくても青学行きますね🤫"
1899,Sun Jul 08 03:53:38 +0000 2018,aaakkyna,あっきーな,今日は表参道と渋谷を彼氏さんとうろちょろします！aヲタさんいないかな〜
1900,Sun Jul 08 03:53:37 +0000 2018,B76pBg7dWonMr00,天下統一,@ilikeUMB いつか渋谷で一緒に会いましょう。いつかまたバトルしましょう。
1901,Sun Jul 08 03:53:36 +0000 2018,yassu_bana_55,おやしゅ🍙🥕,@id_7f もうすぐ渋谷！
1902,Sun Jul 08 03:53:35 +0000 2018,melty_vanilla,ひそか,"渋谷すばる【最後のあいさつ全文】涙こらえ笑顔で感謝「６人の関ジャニ∞を…」 
https://t.co/3WznaA72ry 
お疲れ様。なかなかフューチャーされないなかでもがんばだたよ、すばるは。"
1903,Sun Jul 08 03:53:26 +0000 2018,riki_rubin,リキルー,先週は京都、今週は神戸、来週は大阪(梅田・難波)集合は関東でいう銀座・池袋・新宿・渋谷の感覚と大して変わらんでしょ
1904,Sun Jul 08 03:53:24 +0000 2018,annahonu,a n n a,"昨日の出来事☺︎
渋谷を散歩してきました。 https://t.co/9HBac1mG9u"
1905,Sun Jul 08 03:53:16 +0000 2018,mochi_1582,コ森💐,正直今後渋谷さん以上にストライクな顔に出会える気がしないですね
1906,Sun Jul 08 03:53:14 +0000 2018,queen_ayuwo,あゆまる,渋谷で上限以上は買うつもりなんですけど交換してくれる方いませんか…(；＿；) https://t.co/JviuvX4nSj
1907,Sun Jul 08 03:53:12 +0000 2018,mushitokaeru,むしとかえる7/15ｱｸｱﾘｳﾑﾊﾞｽ・7/16ﾉﾝﾊﾞｰｺｰﾄﾞﾌﾞｯｸｽ,@watavery2 渋谷とか池袋の店舗今度行ってみます！
1908,Sun Jul 08 03:53:12 +0000 2018,paruco666,ほ～ちゃん🍮ho,@kurkomrena さっきまで渋谷にいた！
1909,Sun Jul 08 03:53:11 +0000 2018,o_o__shirasu,こここ,@00svt_jh104 いま渋谷にいらっしゃいますか！？
1910,Sun Jul 08 03:53:06 +0000 2018,akkn_sr,あっきんきん,"【7/7~7/16】TP-LIVE出演権&amp;MCをかけたガチイベ参戦中!!絶対みんなで1位をとりたい!!
初見さんもお気軽に来てね♡
2018.7.23~7.29 渋谷駅コンコース看板モデル決定！
https://t.co/GwwMey4tOk"
1911,Sun Jul 08 03:53:05 +0000 2018,3104skarashi,クズリ🐟,"@lily5260 受けましたー！
渋谷新しいから綺麗ヾ(*´▽｀*)ﾉ
確かに黒だね←

MJ3初めて受けたんですがほぼ2と同じで強度軽くしたって感じですね〜"
1912,Sun Jul 08 03:53:04 +0000 2018,vanilla334,すーみー,"ロッキンの🎫キタ🎵
渋谷さんが楽しみにしててねって言ってたのはこれだったのか😆
ちょっと心配ごとがあるんだけど、無事に行けますように✨ https://t.co/8M4YPGUxw8"
1913,Sun Jul 08 03:53:04 +0000 2018,cyviolin0624,山太郎◢,渋谷付近の美味しいお店ありませんか
1914,Sun Jul 08 03:53:03 +0000 2018,benio_san,紅緒,そういえば時間潰しで渋谷ブラブラしてたら駅前やら路地裏やらBLEACHだらけだったのにはテンション上がった https://t.co/kb5sjxMAFn
1915,Sun Jul 08 03:52:59 +0000 2018,gyaruwothe_bot,ギャル男 THE 爆誕名言bot,渋谷の街に再び 俺 爆誕!!
1916,Sun Jul 08 03:52:59 +0000 2018,sr7inc,みやはら,"譲ります
7/8 渋谷 TSUTAYA O-EAST
BKTS TOUR
ASPARAGUS
the band apart
COMEBACK MY DAUGHTERS
LOSTAGE
4300円でお譲り致します。
イープラスのスマ… https://t.co/F9iLV2ffRt"
1917,Sun Jul 08 03:52:58 +0000 2018,nomadlovers,ノマド仕事術,【ノマドワーカーが使いたい【電源・Wifi】があるカフェ】【渋谷】PUBLIC HOUSE／場所 : 東京都渋谷区渋谷3-29-17 ホテルメッツ渋谷 ３Ｆ
1918,Sun Jul 08 03:52:58 +0000 2018,bnmn_hkos,🐰みさ吉🐶,"@chanmisa_3 @sawasawasiteru 横浜から渋谷近いよ🙆🏻‍♀️待ってるよさあちゃん🐰🔥
さわいくん違和感ありありのかまってスタッフだったわ"
1919,Sun Jul 08 03:52:56 +0000 2018,Priz_yumi,ゆみ,"@miko_doriannn ありがとう！よかった☺️
15時ぐらいには渋谷に行くからまたリプして"
1920,Sun Jul 08 03:52:55 +0000 2018,domashibuya,土間土間渋谷ハチ公口１号店,居酒屋土間土間渋谷ハチ公口１号店。女子会！記念日は土間で！女子会は土間で決まり！バースデーや記念日のサプライズで毎日お店は盛り上がってます！☆ #渋谷#誕生日
1921,Sun Jul 08 03:52:54 +0000 2018,ta8ne,ただちしゅんた＠２人展/7.13-16毎日在廊予定,"いよいよ２人展。皆様待っております！
【大鐘ハル@haru9pic / ただちしゅんた『僕たちTHEタイムカプセルズ』2018 7.13fri-16mon】
■place デザフェスギャラリー／WEST2-B
■access 東京… https://t.co/Zm3uTKyro1"
1922,Sun Jul 08 03:52:52 +0000 2018,q_akama5687,きゅーでん,"東京メトロ1137
銀座線
[各駅停車|渋谷]
赤坂見附→外苑前
#きゅーでんなう"
1923,Sun Jul 08 03:52:51 +0000 2018,AVALANCHE_GJ,アヴァランチ オフィシャル,@koji_19991207 @Reireica127 @t_Ace_ZERO 撮影券の販売はイベント当日7/22の11時からアヴァランチ渋谷店で販売いたしますので、よろしくお願い致します。
1924,Sun Jul 08 03:52:46 +0000 2018,24ujp,あなたの街の情報屋さん,更新しました。イーエムエイシステムズ株式会社 (東京都渋谷区) クチコミ募集中！ https://t.co/uPKmOf0D38
1925,Sun Jul 08 03:52:43 +0000 2018,TxFly_maiyan_46,たいき⊿白石麻衣白特攻服❄︎,@NGZK_DD46 よねさんも渋谷行かないんですか？
1926,Sun Jul 08 03:52:38 +0000 2018,disney198304,ミラコ,@kasumist610 渋谷は多いよね。アパレルとかは外国人は外国人でも「優秀な人材なら、国籍問わない」って感じだけど、飲食は「人材不足すぎて」って感じはあるよな。まぁー飲食企業多過ぎるのも１つの要因な気がするけど。
1927,Sun Jul 08 03:52:35 +0000 2018,uotami__0903,さな【🐟Fischer's専用垢🐟】,"@kaede__0502 昨日の夜、渋谷でラファエルさんと思わしき方をお見かけしましたよ(^^)

帰り道で急いでたので声かけてないんで確かではないですけど…"
1928,Sun Jul 08 03:52:32 +0000 2018,JO_RI,JORI🐿️🐺@3日目ロ－10b,でれぽの渋谷凛、お仕事的なやつとハナコと花の話以外は全然呟かなくて、お前はやっぱSNSとか苦手で「何を呟けばいいのか分からないもん」ってスタンスだよなーというのが伝わってくるので好き
1929,Sun Jul 08 03:52:31 +0000 2018,ZERO150510,ZERO *αη,よし。渋谷行くかw
1930,Sun Jul 08 03:52:30 +0000 2018,baskelove0005,平野愛斗,渋谷上陸
1931,Sun Jul 08 03:52:23 +0000 2018,ri_r_i_ri_,🐑りさ🎀,田舎者だから渋谷散策してたら迷子になった
1932,Sun Jul 08 03:52:18 +0000 2018,aliceyamabuki,alice,幸四郎を襲名後初となる #妄想歌舞伎 第9章 7/29(日) #東京カルカル 渋谷。戻りチケット出てますよ～残り10枚！　#松本幸四郎 さん　#君野倫子 さん　#テリー植田　さん
1933,Sun Jul 08 03:52:15 +0000 2018,K_mm_sakura,K@取引用,"モーニング娘。'18 個別握手会
【譲】9/8渋谷
羽賀13、生田33、佐藤3、牧野3
（佐藤と牧野は羽賀を含めて2:2で交換してくれる方優先）

【求】小田、石田
7/16渋谷  1部〜3部

DMよりご連絡下さい。日程が違うため難しいかと思いますが、宜しくお願い致します。"
1934,Sun Jul 08 03:52:11 +0000 2018,cddisney,きいちご,渋谷まで2時間半1300円。痛いなー
1935,Sun Jul 08 03:52:10 +0000 2018,sima_ttd,🌞sima,ZARAがあともう1回値下げしたら新宿か渋谷に行く。
1936,Sun Jul 08 03:52:08 +0000 2018,MasatoTakajo,For someoen,"I'm at 原宿駅前ステージ - @harajuku_estage in 渋谷区, 東京都 https://t.co/JJcsCqDRqM"
1937,Sun Jul 08 03:52:07 +0000 2018,gRhg4AwnQAAVm8S,すずき しょう   アンサンブルスタジオ,"MVの打ち合わせをしに、
いざ渋谷へGOー( ＾∀＾)！"
1938,Sun Jul 08 03:52:07 +0000 2018,hgkmetr,エツノ,渋谷すばるにきーぷざふぇいす歌わせた人に金一封あげたい
1939,Sun Jul 08 03:52:05 +0000 2018,_1230only,買取・代行・交換🙏🏻(全て500円以下),"公式 youngforever wings 花様年華 ホソク jhope ナム RM トレカ 手渡し 買取 関東 東京 渋谷 原宿
#ARMYさんRTお願いします #armyさんと強烈に絡みたいのでRTしてくれた方フォローします… https://t.co/ZAkYayjcii"
1940,Sun Jul 08 03:52:04 +0000 2018,koukoutikuri,あ,時間的にそろそろ渋谷かな #水溜りオンエアトラック
1941,Sun Jul 08 03:52:04 +0000 2018,NGZK_DD46,よねさんØ,"@TxFly_maiyan_46 そげさんに送ってもらっただけ
そげさんは渋谷に行ったよ"
1942,Sun Jul 08 03:52:02 +0000 2018,WatanabeKazuyu3,Esoteric fragments,大学で専攻した「経済」なんて、あんなの青学２部のお飾りみたいなものだし、ほとんど影響受けてないですね　笑。４年間、渋谷で文化情報を直に浴びまくって、あとは、英語はリーディングだけ継続して独学でやっていたから、大学の英語の講義は簡単過ぎて本当に辛かったな。
1943,Sun Jul 08 03:51:51 +0000 2018,airun25v,藍瑠@課金すんなクレカ使うな貯金しろ,@mmkemio まじ重いし重いし重いよね紙ペラッペラの癖に扱うとなると心に5億ｔくらいの重みかかる時もあるしだったら紙ペラッペラじゃなくて鉄みたいにドシッドシがいいし精神的にも物理的にも重い方が逆に扱いやすいんですけどって感じもうほんとまじ渋谷は日本の東京って感じあげみざわ〜
1944,Sun Jul 08 03:51:41 +0000 2018,86woten,卯天🎭,病院が渋谷区だったってだけよ😁
1945,Sun Jul 08 03:51:40 +0000 2018,mujiyujinn,湯人,無印良品 Café＆Meal MUJI渋谷西武 にチェックインしました！
1946,Sun Jul 08 03:51:39 +0000 2018,tanuki_kouji,狸小路,"本日は

『くちビルディング選手権 ファシリテーター養成講座in東京』

に来ております。

羽田から渋谷まで迷わず来れたよ。
しかし東京あっついな！
 
うだるような暑さだぜ‼️‼️ https://t.co/YA9nngpF1G"
1947,Sun Jul 08 03:51:33 +0000 2018,mujiyujinn,湯人,無印良品 渋谷西武にチェックインしました！
1948,Sun Jul 08 03:51:33 +0000 2018,iPhone5_Book,iPhone電子書籍情報局,RT: できないビジネスマンはこれを読め！雑談の達人に変わる本 - NAVER まとめ https://t.co/MW7xTrhCWe 話題　電子書籍　ebook iPhoneJP iPadJP iBookstore ニュース 暇　合コン コンパ　街コン　渋谷　天気　ニュース
1949,Sun Jul 08 03:51:27 +0000 2018,Libeccio_zuihou,たるなぎ,"#VVTV
渋谷ハジメの消失"
1950,Sun Jul 08 03:51:25 +0000 2018,chibina_papa,チビナパパ☺︎,"こんにちはぁ〜🌞
今日は渋谷にいってきまぁ〜っす😃
暑いですが、今日もチビナはスーパー元気マンです😆✨ https://t.co/g3IlqRIRFq"
1951,Sun Jul 08 03:51:23 +0000 2018,Sugatch27,スガッチツイッター,渋谷区上原一丁目。40〜50年に一度だけ花を咲かせるという竜舌蘭の花が開花！！！ https://t.co/5R0RpplRLX
1952,Sun Jul 08 03:51:23 +0000 2018,RyoWorking,ちんぴら@7/8SECONDWALL,渋谷向かう！
1953,Sun Jul 08 03:51:21 +0000 2018,nnnmaaaaa13579,きょん,前に立ってるお姉さんの髪の匂いをおかずにフリスクを美味しく頂きながら渋谷にむかってます
1954,Sun Jul 08 03:51:21 +0000 2018,c0WBCCwZKSjxvLN,わさび味(*ΦωΦ*)️🦁🍤♡ひろノフ♡コウノフ,@yuyuyu101010101 もう、渋谷で張り込んでます（笑）
1955,Sun Jul 08 03:51:20 +0000 2018,syo_like_u,★sho★,渋谷に上陸🙌
1956,Sun Jul 08 03:51:20 +0000 2018,iroha168cs,いろは🍬8日乱数,"@oraora_shin 新宿→宗教画
渋谷→🙇‍♀️🤦‍♀️🙏🏻"
1957,Sun Jul 08 03:51:18 +0000 2018,92_326,くに,今日ずっと渋谷ブーブー🚌💨だから誰かいるかしら
1958,Sun Jul 08 03:51:18 +0000 2018,sowogawa,sow（尾河 双）,"只今、渋谷すばる有難うウィークの為、萌え語りアカウントが騒がしくなっております。(独り言で)
だから、ついついこっちの本アカウントが大人しくなってしまう笑
こちらではテンション抑えめで…頑張ってるので…(気を抜いたら鍵アカとの境界が無くなる)"
1959,Sun Jul 08 03:51:17 +0000 2018,Alpha_1230___,るふぁ,"セブチカフェ渋谷予約特典

譲）ジュン ジュンピ
       バーノン ハンソル

求）ジョシュア ジス

#SEVENTEEN交換
#セブチカフェ
#ジョシュア https://t.co/zgY5pV4HnX"
1960,Sun Jul 08 03:51:16 +0000 2018,shinkago1812,SHIN MEGANE‼︎🤓,"7/25は⁈😚
渋谷マルイ‼︎意外でした😉
川崎はリベンジですね☺️
詳細分かれば予定確認します🤓⭐️✨ https://t.co/sQ07stmjws"
1961,Sun Jul 08 03:51:13 +0000 2018,official_ryuji,龍寺,"からの復習
【写ルンです】予約受付開始
07.14@渋谷REX
◼︎予約フォーム
https://t.co/ov5RJEyRXp 
内容をご確認の上申込お願いします。

※ライブ前日23:59まで受付
※通販も予約受付ます
※ご要… https://t.co/OyFERBpruS"
1962,Sun Jul 08 03:51:10 +0000 2018,Supreme_LaLa,Supreme.La.La.,"アメブロを更新しました。 『チューリップ柄で華やかコーデ♡渋谷店』 #花柄 #フレアスカート
https://t.co/zxCimIlSKL"
1963,Sun Jul 08 03:51:06 +0000 2018,neru_shoshun,ねるちゃん系しょーしゅん◢͟￨⁴⁶,@Kei_Nagaru おれ渋谷で飯食べるところ探し中
1964,Sun Jul 08 03:51:03 +0000 2018,kordbx,かおたふ,"@PunkdrunkerMah 渋谷は11月12日です🎶
平日は厳しいか😰"
1965,Sun Jul 08 03:50:56 +0000 2018,R_splatoon1,R,渋谷のスプライベント行こうかな～
1966,Sun Jul 08 03:50:54 +0000 2018,zoezoezoe0826,ぞえ,@mnhr_723 渋谷から渋谷とかおもろいな
1967,Sun Jul 08 03:50:50 +0000 2018,uerin02142,うえりん(中出し少年),"7/30(月)渋谷ラママ
『なんちゃらフェスinラママvol.001』
open18:30/start19:00
2500円+1d
桂木ヤコブソン/ザ・アイドルズ
QueenOfRose/ヒゲと味噌汁
/中出し少年/なんちゃらアイ… https://t.co/NZGafQoTky"
1968,Sun Jul 08 03:50:49 +0000 2018,tmtm_pmpm_,てむぽ,再放送の月曜から夜ふかし見てたら渋谷駅うつっててぺご感があって感動した…ほんとにあるんだ…！みたいな
1969,Sun Jul 08 03:50:42 +0000 2018,oyajei_sugi_SR,su(す^_^ぎ)gi♪,"【7/7~7/16】TP-LIVE出演権&amp;MCをかけたガチイベ参戦中!!絶対みんなで1位をとりたい!!
初見さんもお気軽に来てね♡
2018.7.23~7.29 渋谷駅コンコース看板モデル決定！
https://t.co/M5Rhdn24gv"
1970,Sun Jul 08 03:50:39 +0000 2018,July_Natsuki79,七月@🎐,渋谷に用があって来たんだけど水溜りオンエアトラック会えるかな？
1971,Sun Jul 08 03:50:37 +0000 2018,netbisibiwa,netbisibiwa,"記録的には惨敗でも、あきらめたらあかん
そこで戦うことをやめたら、本当の負け
くやしい気持ちがあるうちは、勝負は続くし、勝つチャンスもあるんやと俺は思うで
渋谷すばる（関ジャニ）
**37CmvdV2tR https://t.co/9kjMj6NhA9"
1972,Sun Jul 08 03:50:35 +0000 2018,yu_eribon,yu@エレクトリックリボン／室井ゆう,"本日は #やるっきゃ内閣 
渋谷VENOSで16時～出番です！
そのあと17時～asiaで物販です！

ぇっかちゃんはDJもあるよ～～
楽しみ💙お待ちしてます😊 https://t.co/tfIGICWM2j"
1973,Sun Jul 08 03:50:30 +0000 2018,zkcd_yukun,✞しおんてやん✞,@xxx1023soryoga 12:35には渋谷つくよー！
1974,Sun Jul 08 03:50:28 +0000 2018,imas_cg_cool,モバマス クールSR画像bot,[ﾄﾗｽﾄﾌﾟﾚｾﾞﾝﾄ]渋谷凛 https://t.co/jMHHfObd0Q
1975,Sun Jul 08 03:50:27 +0000 2018,jpYZAhboiEgtDMN,⭐️♛︎NOBU♛︎⭐️,"【7/7~7/16】TP-LIVE出演権&amp;MCをかけたガチイベ参戦中!!絶対みんなで1位をとりたい!!
初見さんもお気軽に来てね♡
2018.7.23~7.29 渋谷駅コンコース看板モデル決定！
https://t.co/AcNodIpjmR"
1976,Sun Jul 08 03:50:24 +0000 2018,crydits5681,C.R.Y.D.I.T.S.,"よし
渋谷行くか"
1977,Sun Jul 08 03:50:23 +0000 2018,217_712,桜庭にいな🌸7/11渋谷4マン⭐️7/18女子会トークイベント,"【桜庭にいなアイドル引退ワンマンライブ】

『217cemetery-隠居-』
2018年7月28日(土)
場所:渋谷DESEO
開場17:00 開演17:30
前売当日2000円 +1D
出演:桜庭にいな

チケット発売中

ア… https://t.co/BmtUZtlcGf"
1978,Sun Jul 08 03:50:22 +0000 2018,_nar17_,くうう,@ss13825482 渋谷の交差点前までこれますか ???
1979,Sun Jul 08 03:50:20 +0000 2018,nogi_keya_jun,みや,渋谷のTSUTAYAの乃木撮のパネル写真撮るだけなのに大行列のオタがめっちゃおる。
1980,Sun Jul 08 03:50:12 +0000 2018,prrprr08,すーぷ,"あっちの家に行って軽く片付けてから渋谷行くか〜
パンケーキ食べたい"
1981,Sun Jul 08 03:50:09 +0000 2018,_larumochi_,みつき,8P-SB聴きすぎておばあちゃんになったときにCD壊れちゃったら足腰弱くて買いにいけないじゃん！と思って2枚予約したんですけどその後に渋谷店以外ポスターつきますって出たからもう1枚新宿とかで買い足そうか悩んでる
1982,Sun Jul 08 03:50:09 +0000 2018,NN84_94RK,葉,オモイダマ、見ました。穏やかに歌うすばるくんではなく、ここ最近なかった叫ぶように歌うすばるくんで、あぁそうそう私が好きだった渋谷すばるだってなりました。涙止まらん
1983,Sun Jul 08 03:50:07 +0000 2018,md3067,変態カイロ名誉教授⊿🇫🇷焼き餅,@Nogi46_everyone 渋谷から乗れば良いのにって思いました
